id,date,duration,progress,class,campus,internet,first,today,spend,num_crse_reported_pay,num_crse_reported,num_crse_details_pay,num_crse_details,num_crse_pay,num_crse,spend_per_crse_pay,spend_per_crse,pct_crse_pay,campus_bryan,campus_dist,campus_ftw,campus_steph,campus_waco,electronics_desktop,electronics_laptop,electronics_smartphone,electronics_tablet,sources_campus_bookstore,sources_different_edition,sources_from_instructor,sources_online,sources_other,sources_sharing_/_borrowing,why_cost,why_course_changes,why_delayed_order,why_didn't_know_what_materials_are_required,why_didn't_think_i_would_need_them_on_the_first_day,why_other_(please_specify),why_waiting_for_scholarships/financial_aid
r_61dyamjtoe6uwqh,2024-02-01 13:51:08,131,48,3_jr,steph,1_yes_internet,2_most_first,3_all_today,319,4,6,,1,4,6,80,53,67,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
r_61hdadkmwmahm1e,2024-01-24 14:27:40,48,100,4_sr,dist,1_yes_internet,,,,0,2,,,0,2,,,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_61sb7ylcfz6gabl,2024-01-23 19:14:23,249,100,4_sr,steph,1_yes_internet,2_most_first,3_all_today,62,1,2,,2,1,2,62,31,50,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
r_632dgxf0vr4y6uk,2024-01-24 10:56:58,2083,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,403,4,5,,5,4,5,101,81,80,False,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False
r_6387ih2fqnvevam,2024-01-25 13:24:32,209,100,4_sr,dist,1_yes_internet,1_some_first,3_all_today,45,2,3,,3,2,3,22,15,67,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True
r_638armxbz0chzmx,2024-01-28 23:17:30,58,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,435,5,5,,,5,5,87,87,100,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
r_638exmswmr2chr5,2024-01-26 14:15:37,16,100,5_gr,ftw,1_yes_internet,,,,0,0,,,0,0,,,,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_63scpq6afnogosr,2024-01-30 13:46:25,285,100,3_jr,steph,1_yes_internet,1_some_first,3_all_today,257,4,5,,5,4,5,64,51,80,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False
r_63txdfktuugw7ij,2024-01-31 10:23:16,118,48,1_fr,steph,1_yes_internet,0_none_first,1_some_today,126,5,6,,,5,6,25,21,83,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
r_645aerovrwrdnkf,2024-01-31 12:48:31,82,26,1_fr,steph,1_yes_internet,,,,4,4,,,4,4,,,100,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
r_64adgvjbfyny8pd,2024-01-30 23:41:58,149,59,3_jr,steph,1_yes_internet,1_some_first,2_most_today,300,2,4,,1,2,4,150,75,50,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False
r_64gt1hy3mbx0o1p,2024-01-25 20:40:07,79,100,4_sr,waco,0_no_internet,3_all_first,3_all_today,244,2,2,,,2,2,122,122,100,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_65ggznxnilol77x,2024-01-26 12:44:53,103,100,2_so,steph,1_yes_internet,2_most_first,1_some_today,295,3,6,,,3,6,98,49,50,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
r_65mcsxcaouhzde5,2024-01-28 15:46:46,333,100,4_sr,dist,1_yes_internet,0_none_first,2_most_today,402,5,5,,5,5,5,80,80,100,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
r_65ub6ccdgtwg6wq,2024-01-29 13:42:13,268,100,2_so,steph,1_yes_internet,1_some_first,3_all_today,625,4,4,,4,4,4,156,156,100,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
r_67efxue4uaxlcui,2024-01-23 20:07:21,127,100,5_gr,dist,1_yes_internet,1_some_first,3_all_today,303,1,2,,,1,2,303,152,50,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True
r_67hjoxx4tioeum7,2024-01-24 15:34:30,480,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,180,3,5,,5,3,5,60,36,60,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
r_67wzrpy8ykuvbmx,2024-01-28 22:13:28,337,100,1_fr,steph,1_yes_internet,1_some_first,2_most_today,448,4,4,,4,4,4,112,112,100,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True
r_67xnvurhwd7jeqr,2024-01-30 18:37:17,199,48,2_so,steph,1_yes_internet,1_some_first,3_all_today,153,4,5,,3,4,5,38,31,80,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
r_68bdczuyjhnbxjf,2024-01-23 18:35:04,55,100,3_jr,waco,1_yes_internet,2_most_first,3_all_today,225,4,4,,,4,4,56,56,100,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_68gn6cpcjej0hyk,2024-01-28 11:29:33,27,100,0_hs,dist,1_yes_internet,,,,0,1,,,0,1,,,0,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_68twyntae3e14kx,2024-01-23 19:19:45,108,100,3_jr,steph,1_yes_internet,0_none_first,2_most_today,271,2,5,,,2,5,136,54,40,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False
r_68zi9rxbrqfmecn,2024-02-01 11:02:57,9169,100,3_jr,waco,1_yes_internet,3_all_first,3_all_today,381,5,5,,5,5,5,76,76,100,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
r_693bgs4uarseujx,2024-01-24 11:27:34,593,100,3_jr,ftw,1_yes_internet,0_none_first,2_most_today,265,5,5,,5,5,5,53,53,100,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True
r_69vte3ljwwluijb,2024-01-31 07:20:07,104,48,3_jr,dist,1_yes_internet,0_none_first,3_all_today,155,4,4,,,4,4,39,39,100,False,True,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False
r_6aer9xj06fttkks,2024-01-23 16:27:44,84,100,1_fr,steph,1_yes_internet,1_some_first,3_all_today,204,2,4,,,2,4,102,51,50,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
r_6agdy14seuoqgyc,2024-01-23 21:35:43,71,100,2_so,steph,1_yes_internet,1_some_first,1_some_today,220,3,4,,,3,4,73,55,75,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
r_6alqfftcb6xhyzf,2024-01-24 09:08:35,230,100,0_other,steph,1_yes_internet,1_some_first,1_some_today,304,2,2,,2,2,2,152,152,100,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False
r_6aosjycwc1woodd,2024-01-24 09:07:52,220,100,5_gr,steph,1_yes_internet,3_all_first,3_all_today,223,2,2,,2,2,2,112,112,100,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_6aydkcgvwpqurxp,2024-01-25 08:03:45,46107,100,2_so,steph,1_yes_internet,2_most_first,3_all_today,456,3,4,,4,3,4,152,114,75,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
r_6btnwzxfgbvju7v,2024-01-26 11:04:48,61,100,2_so,steph,0_no_internet,1_some_first,3_all_today,397,3,4,,,3,4,132,99,75,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
r_6bvouohzftason7,2024-01-25 15:18:31,194,100,3_jr,dist,1_yes_internet,3_all_first,3_all_today,204,4,4,,4,4,4,51,51,100,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_6c8xuo7eux7unl4,2024-01-25 10:24:10,304,100,2_so,steph,1_yes_internet,1_some_first,2_most_today,495,4,4,,4,4,4,124,124,100,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True
r_6cbpbf6ezbrwgmd,2024-01-25 07:57:36,349,100,2_so,steph,1_yes_internet,1_some_first,3_all_today,435,3,4,,4,3,4,145,109,75,False,False,False,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False
r_6civdrapfpzh9fn,2024-01-25 12:39:00,450,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,220,3,5,,5,3,5,73,44,60,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False
r_6cnbxaxqgumwmmw,2024-01-25 19:26:52,59,100,5_gr,dist,1_yes_internet,0_none_first,2_most_today,185,3,3,,,3,3,62,62,100,False,True,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_6cntqmnvlqs8szn,2024-01-30 10:34:27,46,100,0_hs,dist,1_yes_internet,,,,0,1,,,0,1,,,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_6cprhq1wt5odvti,2024-01-27 17:41:11,490,100,5_gr,dist,1_yes_internet,3_all_first,3_all_today,351,2,2,,2,2,2,176,176,100,False,True,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_6cprriknrgtgzat,2024-01-23 18:53:26,116,100,4_sr,dist,1_yes_internet,0_none_first,0_none_today,300,4,6,,,4,6,75,50,67,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
r_6cu4bf9rfya1plb,2024-01-23 20:56:31,210,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,295,6,6,,6,6,6,49,49,100,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,False
r_6cvzah2rfasbtty,2024-02-01 22:23:37,86,48,1_fr,steph,1_yes_internet,0_none_first,1_some_today,255,7,7,,,7,7,36,36,100,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False
r_6czasmvzjmo9d34,2024-01-30 17:00:30,693,48,3_jr,steph,1_yes_internet,2_most_first,3_all_today,418,3,5,,1,3,5,139,84,60,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
r_6dgpbhjsnzz5rdu,2024-01-23 18:50:09,327,100,4_sr,dist,1_yes_internet,2_most_first,2_most_today,405,4,5,,5,4,5,101,81,80,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
r_6dlddgusa0ccqyp,2024-02-01 09:54:47,191,100,3_jr,steph,1_yes_internet,2_most_first,3_all_today,201,3,4,,4,3,4,67,50,75,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
r_6dm9uulbcayvtze,2024-01-30 23:28:33,122,48,3_jr,steph,1_yes_internet,1_some_first,2_most_today,364,4,5,,,4,5,91,73,80,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
r_6dmtstrx6ud1zwc,2024-01-30 13:45:17,102,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,153,1,5,,,1,5,153,31,20,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_6dq1jugnfwmhubb,2024-01-24 13:35:30,304,100,3_jr,steph,1_yes_internet,0_none_first,3_all_today,402,3,4,,4,3,4,134,100,75,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False
r_6dqvuvxepki21yh,2024-01-25 12:54:53,320,100,2_so,steph,1_yes_internet,2_most_first,3_all_today,402,5,5,,5,5,5,80,80,100,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
r_6dycwbt1exsjcgr,2024-01-31 11:32:10,54,100,3_jr,steph,1_yes_internet,0_none_first,2_most_today,290,3,7,,,3,7,97,41,43,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
r_6e3rrehjype5xoe,2024-02-01 12:15:08,46605,48,1_fr,steph,1_yes_internet,0_none_first,3_all_today,335,2,6,,1,2,6,168,56,33,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
r_6e64eokoufyngdi,2024-01-24 21:21:55,83,100,3_jr,steph,1_yes_internet,2_most_first,3_all_today,150,2,5,,,2,5,75,30,40,False,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True
r_6e6llomrjrb7kyz,2024-01-31 12:27:03,280,48,1_fr,steph,1_yes_internet,0_none_first,3_all_today,40,2,6,,4,2,6,20,7,33,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False
r_6e78kbrks4zqz5q,2024-01-30 17:03:58,55,48,3_jr,dist,1_yes_internet,0_none_first,3_all_today,1169,4,5,,,4,5,292,234,80,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_6e9x8h4gafr04ks,2024-01-24 10:59:30,165,100,5_gr,dist,1_yes_internet,3_all_first,3_all_today,134,2,3,,3,2,3,67,45,67,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
r_6ei49dbdf5uxlvh,2024-01-31 12:37:10,108,48,5_gr,steph,1_yes_internet,2_most_first,3_all_today,,3,3,,1,3,3,,,100,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,True
r_6elxehovtfjpw1j,2024-01-23 20:31:33,335,100,4_sr,dist,1_yes_internet,0_none_first,2_most_today,300,3,4,,4,3,4,100,75,75,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
r_6eri0mifi3stwcl,2024-02-01 08:36:16,99,48,4_sr,dist,1_yes_internet,2_most_first,2_most_today,300,5,6,,,5,6,60,50,83,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False
r_6ewkfuk2asxewtm,2024-01-24 13:55:36,416,100,0_hs,dist,1_yes_internet,,,,0,1,,,0,1,,,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_6f2j5xoe0tc8ldm,2024-01-23 16:58:43,379,100,2_so,steph,1_yes_internet,0_none_first,2_most_today,501,5,6,,6,5,6,100,84,83,False,False,False,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False
r_6f7c7mcpkmjvmtj,2024-02-01 11:00:11,172,48,1_fr,steph,1_yes_internet,2_most_first,3_all_today,220,3,6,,,3,6,73,37,50,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
r_6fkofnse0ygfjd8,2024-01-23 20:29:23,317,100,4_sr,dist,1_yes_internet,2_most_first,3_all_today,209,3,4,,4,3,4,70,52,75,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_6fl2q2et0bjrttl,2024-01-23 23:33:36,180,100,1_fr,steph,1_yes_internet,0_none_first,1_some_today,300,3,5,,5,3,5,100,60,60,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False
r_6flx4eyfzfdobwz,2024-01-24 18:27:26,215,100,2_so,dist,1_yes_internet,1_some_first,3_all_today,295,2,3,,3,2,3,148,98,67,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True,False,False,False,True,True,True,False
r_6fv41qjqqv9g0hl,2024-01-23 19:46:40,168,100,5_gr,ftw,1_yes_internet,2_most_first,2_most_today,358,2,3,,3,2,3,179,119,67,False,False,True,False,False,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
r_6fxqf7egkkltbub,2024-01-30 22:53:26,389,100,2_so,steph,1_yes_internet,1_some_first,3_all_today,201,2,5,,5,2,5,100,40,40,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,False
r_6g3roadstlpt34n,2024-01-29 11:17:45,89,100,0_hs,dist,1_yes_internet,1_some_first,3_all_today,,1,1,,1,1,1,,,100,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
r_6g4qw7rkzvocas1,2024-01-28 18:06:44,210,100,4_sr,dist,1_yes_internet,2_most_first,3_all_today,521,4,4,,4,4,4,130,130,100,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
r_6g6pqz7gfgl6xjw,2024-01-31 20:20:05,124,48,1_fr,steph,1_yes_internet,1_some_first,3_all_today,368,4,5,,,4,5,92,74,80,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
r_6g6x61pt2slst6t,2024-01-25 12:20:22,276,100,2_so,steph,1_yes_internet,0_none_first,2_most_today,2000,3,5,,5,3,5,667,400,60,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
r_6gfqfsmik073gwl,2024-01-24 08:50:17,314,100,3_jr,steph,1_yes_internet,0_none_first,2_most_today,99,2,4,,4,2,4,50,25,50,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False
r_6gmd4rp1rpmfp05,2024-02-01 09:59:17,19,100,5_gr,waco,1_yes_internet,,,,0,0,,,0,0,,,,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_6gpoxlvaf1ujmn1,2024-01-25 10:13:27,567,100,3_jr,waco,1_yes_internet,0_none_first,1_some_today,1100,4,4,,4,4,4,275,275,100,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True
r_6gqxdkkimi5mnnp,2024-01-23 17:00:57,70,100,2_so,steph,1_yes_internet,1_some_first,2_most_today,354,4,4,,,4,4,88,88,100,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,True,False,False,True
r_6gr1ozgauku1jp3,2024-02-02 10:34:12,1000,100,4_sr,dist,0_no_internet,3_all_first,2_most_today,,4,7,,,4,7,,,57,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
